order_id,customer_id,customer_email,order_date,order_total,quantity,status,category
ORD-000556,CUST-0113,grace571@gmail.com,2024-01-09 00:00:00,96.52,6,returned,Clothing
ORD-000557,CUST-0002,eve184@gmail.com,2024-04-18 00:00:00,266.21,10,shipped,Food
ORD-000558,CUST-0114,charlie848@company.com,2024-02-10 00:00:00,43.15,11,returned,Clothing
ORD-000559,CUST-0095,eve131@company.com,2024-08-04 00:00:00,8.65,15,completed,Food
ORD-000560,CUST-0093,frank732@gmail.com,2024-02-03 00:00:00,-38.94,15,cancelled,Clothing
ORD-000561,CUST-0136,charlie592@yahoo.com,2024-07-02 00:00:00,5.56,19,returned,Books
ORD-000562,CUST-0105,grace941@gmail.com,2024-03-13 00:00:00,30.17,14,pending,Food
ORD-000563,CUST-0145,charlie200@gmail.com,2024-04-18 00:00:00,16.82,14,cancelled,Home
ORD-000564,CUST-0153,bob851@yahoo.com,2024-11-21 00:00:00,100.26,19,completed,Sports
ORD-000565,CUST-0184,grace95@outlook.com,2024-01-13 00:00:00,42.33,9,INVALID_STATUS,Electronics
ORD-000566,CUST-0160,hank692@company.com,2024-12-01 00:00:00,,14,shipped,Food
ORD-000567,CUST-0104,charlie856@company.com,2024-05-09 00:00:00,9.67,19,completed,Electronics
ORD-000568,CUST-0098,eve340@company.com,2024-11-03 00:00:00,9.02,11,cancelled,Home
ORD-000569,CUST-0047,bob511@gmail.com,2024-01-09 00:00:00,56.34,6,shipped,Clothing
ORD-000570,CUST-0120,charlie335@yahoo.com,2024-05-22 00:00:00,27.86,7,shipped,Food
ORD-000571,CUST-0028,alice800@gmail.com,2024-10-03 00:00:00,71.03,9,completed,Clothing
ORD-000572,CUST-0186,eve952@outlook.com,2024-05-11 00:00:00,23.75,8,cancelled,Sports
ORD-000573,CUST-0169,grace283@outlook.com,2024-10-22 00:00:00,17.17,5,completed,Electronics
ORD-000574,CUST-0024,hank142@outlook.com,2024-06-01 00:00:00,7.97,11,pending,Clothing
ORD-000575,CUST-0157,eve454@yahoo.com,2024-05-21 00:00:00,60.44,16,pending,Books
ORD-000576,CUST-0024,bob140@company.com,2024-03-25 00:00:00,30.07,11,returned,Sports
ORD-000577,CUST-0144,grace425@gmail.com,2024-01-22 00:00:00,43.09,14,shipped,Books
ORD-000578,CUST-0018,eve32@outlook.com,2024-04-12 00:00:00,29.1,5,returned,Food
ORD-000579,CUST-0098,eve413@gmail.com,2024-10-30 00:00:00,16.03,16,cancelled,Food
ORD-000580,CUST-0131,diana14@outlook.com,2024-03-04 00:00:00,123.19,1,pending,Food
ORD-000581,CUST-0146,alice6@gmail.com,2024-05-17 00:00:00,5.24,15,returned,Books
ORD-000582,CUST-0084,invalid-email-582,2024-10-09 00:00:00,205.38,15,pending,Home
ORD-000583,CUST-0184,diana755@yahoo.com,2024-10-07 00:00:00,79.93,1,pending,Home
ORD-000584,CUST-0155,eve345@company.com,2024-01-24 00:00:00,29.61,19,pending,Books
ORD-000585,CUST-0042,frank324@gmail.com,2024-05-04 00:00:00,34.28,19,completed,Home
ORD-000586,CUST-0134,alice23@outlook.com,2024-03-16 00:00:00,157.23,7,returned,Books
ORD-000587,CUST-0146,grace501@yahoo.com,2024-01-02 00:00:00,93.6,527,shipped,Clothing
ORD-000588,CUST-0067,charlie632@outlook.com,2024-11-19 00:00:00,10.04,11,returned,Home
ORD-000589,CUST-0147,diana958@company.com,2024-01-05 00:00:00,33.46,2,shipped,Books
ORD-000590,CUST-0179,,2024-02-28 00:00:00,73.41,15,returned,Food
ORD-000591,CUST-0163,alice78@outlook.com,2024-05-12 00:00:00,34.58,18,returned,Sports
ORD-000592,CUST-0152,alice452@outlook.com,2024-01-03 00:00:00,27.21,3,pending,Sports
ORD-000593,CUST-0127,bob291@company.com,2024-10-16 00:00:00,116.8,16,shipped,Home
ORD-000594,CUST-0054,grace474@outlook.com,2024-02-29 00:00:00,20.75,17,shipped,Sports
ORD-000595,CUST-0159,grace788@company.com,2024-05-04 00:00:00,43.1,17,shipped,Electronics
ORD-000596,CUST-0073,bob504@outlook.com,2024-04-11 00:00:00,60.82,2,returned,Electronics
ORD-000597,CUST-0106,alice986@company.com,2024-03-30 00:00:00,19.4,18,shipped,Sports
ORD-000598,CUST-0063,charlie970@outlook.com,2024-12-11 00:00:00,63.51,1,returned,Food
ORD-000599,CUST-0063,frank129@gmail.com,2024-04-13 00:00:00,64.85,17,completed,Books
ORD-000600,CUST-0032,grace279@gmail.com,2024-07-12 00:00:00,107.81,526,pending,Sports
ORD-000601,CUST-0192,diana227@outlook.com,2024-07-27 00:00:00,113.04,11,cancelled,Food
ORD-000602,CUST-0030,grace187@gmail.com,2024-05-23 00:00:00,31.36,11,completed,Sports
ORD-000603,CUST-0018,grace713@company.com,2024-03-25 00:00:00,95.09,12,shipped,Sports
ORD-000604,CUST-0187,frank679@yahoo.com,2024-02-29 00:00:00,78.45,1,pending,Books
ORD-000605,CUST-0111,frank400@yahoo.com,2024-06-22 00:00:00,14.71,16,pending,Books
ORD-000606,CUST-0088,bob349@gmail.com,2024-08-13 00:00:00,47.74,19,pending,Food
ORD-000607,CUST-0147,diana56@company.com,2024-06-28 00:00:00,74.08,10,pending,Electronics
ORD-000608,CUST-0077,frank571@yahoo.com,2024-05-31 00:00:00,109.58,1,shipped,Home
ORD-000609,CUST-0026,diana564@gmail.com,2024-01-14 00:00:00,29.12,10,pending,Electronics
ORD-000610,CUST-0146,charlie494@company.com,2024-10-26 00:00:00,11.89,19,cancelled,Books
ORD-000611,CUST-0036,diana297@yahoo.com,2024-09-23 00:00:00,34.81,12,cancelled,Books
ORD-000612,CUST-0111,charlie806@gmail.com,2024-04-06 00:00:00,30.64,2,pending,Food
ORD-000613,CUST-0189,charlie684@outlook.com,2024-11-29 00:00:00,16.38,2,returned,Books
ORD-000614,CUST-0187,hank991@outlook.com,2024-03-12 00:00:00,34.71,5,shipped,Books
ORD-000615,CUST-0072,,2024-08-19 00:00:00,14.83,16,cancelled,Books
ORD-000616,CUST-0156,charlie178@outlook.com,2024-03-25 00:00:00,44.88,1,cancelled,Food
ORD-000617,CUST-0122,bob259@outlook.com,2024-09-28 00:00:00,134.07,9,INVALID_STATUS,Food
ORD-000618,CUST-0096,hank40@company.com,2024-02-10 00:00:00,49.67,3,completed,Food
ORD-000619,CUST-0028,eve352@gmail.com,2024-07-27 00:00:00,32.6,4,completed,Books
ORD-000620,CUST-0075,frank279@gmail.com,2024-01-03 00:00:00,20.52,2,cancelled,Clothing
ORD-000621,CUST-0130,,2024-11-04 00:00:00,35.92,5,returned,Clothing
ORD-000622,CUST-0197,hank328@gmail.com,2024-05-04 00:00:00,7.95,18,shipped,Sports
ORD-000565,CUST-0001,alice599@company.com,2024-11-26 00:00:00,,8,shipped,Clothing
ORD-000624,CUST-0143,eve989@gmail.com,2024-07-20 00:00:00,23.58,2,cancelled,Electronics
ORD-000634,CUST-0169,bob34@outlook.com,2024-05-02 00:00:00,72.05,19,cancelled,Sports
ORD-000626,CUST-0190,hank773@gmail.com,2024-08-10 00:00:00,14.44,19,shipped,Home
ORD-000627,CUST-0085,hank122@yahoo.com,2024-07-27 00:00:00,32.37,8,returned,Food
ORD-000786,CUST-0024,frank766@outlook.com,2024-09-16 00:00:00,173.15,10,completed,Books
ORD-000629,CUST-0054,charlie926@gmail.com,2024-05-07 00:00:00,14.55,7,completed,Food
ORD-000630,CUST-0170,hank993@gmail.com,2024-09-04 00:00:00,49.1,5,cancelled,Clothing
ORD-000631,CUST-0175,frank668@gmail.com,2024-11-28 00:00:00,19.34,1,shipped,Food
ORD-000632,CUST-0127,charlie769@gmail.com,2024-11-15 00:00:00,6.09,3,completed,Electronics
ORD-000633,CUST-0025,diana751@outlook.com,2024-12-14 00:00:00,19.0,17,returned,Food
ORD-000634,CUST-0025,hank276@yahoo.com,2024-11-12 00:00:00,11.08,3,cancelled,Home
ORD-000635,CUST-0096,frank970@company.com,2024-06-16 00:00:00,34.55,9,pending,Books
ORD-000636,CUST-0118,eve392@outlook.com,2024-05-14 00:00:00,131.02,4,cancelled,Books
ORD-000637,CUST-0007,grace915@company.com,2024-10-29 00:00:00,42.83,3,pending,Home
ORD-000638,CUST-0137,alice426@company.com,2024-09-10 00:00:00,127.58,2,cancelled,Home
ORD-000639,CUST-0109,bob374@company.com,2024-09-20 00:00:00,95.03,17,shipped,Home
ORD-000640,CUST-0003,bob502@outlook.com,2024-12-10 00:00:00,19.32,14,shipped,Food
ORD-000641,CUST-0020,eve483@company.com,2024-06-10 00:00:00,46.26,1,shipped,Electronics
ORD-000642,CUST-0091,charlie823@company.com,2024-12-13 00:00:00,37.67,14,shipped,Sports
ORD-000643,CUST-0144,bob578@yahoo.com,2024-08-19 00:00:00,35.57,12,returned,Food
ORD-000644,CUST-0165,frank837@company.com,2024-04-04 00:00:00,49.93,6,returned,Sports
ORD-000645,CUST-0086,grace303@yahoo.com,2024-06-15 00:00:00,-7.07,8,pending,Clothing
ORD-000646,CUST-0059,bob583@company.com,2024-08-01 00:00:00,9.24,9,returned,Books
ORD-000647,CUST-0193,grace383@company.com,2024-04-19 00:00:00,16.97,8,cancelled,Food
ORD-000648,CUST-0092,charlie720@gmail.com,2024-01-01 00:00:00,99.77,3,shipped,Food
ORD-000649,CUST-0063,grace508@company.com,2024-06-25 00:00:00,23.05,5,completed,Clothing
ORD-000650,CUST-0089,alice512@company.com,2024-02-21 00:00:00,14.01,16,completed,Food
ORD-000651,CUST-0003,eve261@yahoo.com,2024-12-17 00:00:00,23.98,18,completed,Sports
ORD-000652,CUST-0061,diana893@company.com,2024-08-20 00:00:00,38.22,13,cancelled,Food
ORD-000653,CUST-0103,hank491@yahoo.com,2024-05-20 00:00:00,16.64,5,completed,Home
ORD-000654,CUST-0183,diana442@yahoo.com,2024-11-14 00:00:00,132.55,6,completed,Food
ORD-000655,CUST-0147,charlie314@gmail.com,2024-04-26 00:00:00,10.21,8,pending,Books
ORD-000656,CUST-0156,eve871@gmail.com,2024-10-09 00:00:00,66.68,10,cancelled,Sports
ORD-000657,CUST-0109,alice584@company.com,2024-08-28 00:00:00,24.93,10,cancelled,Books
ORD-000658,CUST-0023,charlie928@outlook.com,2024-06-04 00:00:00,10.74,15,completed,Clothing
ORD-000659,CUST-0078,charlie736@yahoo.com,2024-10-05 00:00:00,11.39,12,cancelled,Food
ORD-000660,CUST-0199,charlie416@yahoo.com,2024-01-19 00:00:00,266.98,10,pending,Sports
ORD-000661,CUST-0009,hank612@gmail.com,2024-06-17 00:00:00,21.06,15,pending,Clothing
ORD-000662,CUST-0175,grace68@company.com,2024-08-29 00:00:00,24.34,1,shipped,Books
ORD-000663,CUST-0137,diana445@outlook.com,2024-01-13 00:00:00,108.7,16,pending,Electronics
ORD-000664,CUST-0057,eve94@outlook.com,2024-09-29 00:00:00,19.79,11,shipped,Home
ORD-000665,CUST-0155,diana849@yahoo.com,2024-04-01 00:00:00,10.23,7,completed,Clothing
ORD-000666,CUST-0167,eve320@outlook.com,2024-02-26 00:00:00,9.26,1,shipped,Food
ORD-000667,CUST-0009,diana468@company.com,2024-11-10 00:00:00,82.76,4,shipped,Books
ORD-000654,CUST-0022,hank369@outlook.com,2024-01-26 00:00:00,130.85,7,completed,Food
ORD-000669,CUST-0133,eve307@outlook.com,2024-10-04 00:00:00,7.01,11,shipped,Sports
ORD-000670,CUST-0199,grace626@yahoo.com,2024-07-27 00:00:00,25.19,12,pending,Clothing
ORD-000671,CUST-0005,diana17@yahoo.com,2024-11-14 00:00:00,96.0,15,completed,Food
ORD-000672,CUST-0133,eve379@gmail.com,2024-09-22 00:00:00,29.79,16,cancelled,Books
ORD-000673,CUST-0028,hank911@company.com,2024-02-17 00:00:00,17.5,9,shipped,Food
ORD-000674,CUST-0130,bob793@gmail.com,2024-03-12 00:00:00,40.18,14,pending,Electronics
ORD-000675,CUST-0125,eve799@gmail.com,2024-10-26 00:00:00,73.19,699,cancelled,Clothing
ORD-000676,CUST-0018,charlie458@company.com,2024-01-18 00:00:00,26.84,6,completed,Books
ORD-000277,CUST-0136,hank30@yahoo.com,2024-04-03 00:00:00,63.62,19,completed,Clothing
ORD-000678,CUST-0179,grace507@gmail.com,2024-05-30 00:00:00,112.74,19,completed,Food
ORD-000679,CUST-0172,diana446@outlook.com,2027-03-31 13:41:07,55.97,19,pending,Books
ORD-000680,CUST-0006,frank754@gmail.com,2024-12-03 00:00:00,44.61,17,cancelled,Home
ORD-000681,CUST-0049,grace708@gmail.com,2024-08-20 00:00:00,20.75,17,completed,Books
ORD-000682,CUST-0048,grace216@company.com,2024-08-24 00:00:00,37.47,9,pending,Books
ORD-000683,CUST-0091,diana896@outlook.com,2024-04-05 00:00:00,40.23,13,returned,Books
ORD-000684,CUST-0029,bob339@company.com,2024-03-07 00:00:00,27.7,1,pending,Sports
ORD-000685,CUST-0171,diana710@gmail.com,2024-01-06 00:00:00,122.49,6,returned,Books
ORD-000686,CUST-0155,frank763@gmail.com,2024-03-20 00:00:00,,10,cancelled,Home
ORD-000687,CUST-0161,frank586@yahoo.com,2024-01-21 00:00:00,11.75,5,completed,Electronics
ORD-000688,CUST-0040,charlie610@gmail.com,2024-12-19 00:00:00,79.52,12,completed,Home
ORD-000689,CUST-0003,invalid-email-689,2024-05-18 00:00:00,6.47,9,shipped,Electronics
ORD-000690,CUST-0182,charlie44@outlook.com,2024-05-31 00:00:00,36.69,8,completed,Food
ORD-000691,CUST-0058,hank211@gmail.com,2024-06-16 00:00:00,11.23,2,cancelled,Sports
ORD-000794,CUST-0131,bob471@gmail.com,2024-08-08 00:00:00,119.16,3,pending,Sports
ORD-000693,CUST-0181,eve560@yahoo.com,2024-12-12 00:00:00,13.28,7,cancelled,Sports
ORD-000694,CUST-0008,charlie431@outlook.com,2024-03-19 00:00:00,5.6,6,completed,Electronics
ORD-000780,CUST-0002,bob392@company.com,2024-05-05 00:00:00,,12,pending,Home
ORD-000696,CUST-0002,diana384@company.com,2024-08-28 00:00:00,35.93,1,cancelled,Clothing
ORD-000697,CUST-0032,bob101@gmail.com,2024-06-28 00:00:00,6.58,19,completed,Sports
ORD-000698,CUST-0011,diana763@outlook.com,2024-04-26 00:00:00,81.36,3,completed,Electronics
ORD-000699,CUST-0164,hank27@gmail.com,2024-04-09 00:00:00,16.01,15,completed,Food
ORD-000700,CUST-0121,bob403@outlook.com,2024-05-05 00:00:00,104.92,9,shipped,Home
ORD-000701,CUST-0196,alice123@yahoo.com,2024-12-03 00:00:00,118.9,4,shipped,Sports
ORD-000702,CUST-0160,charlie198@company.com,2024-06-03 00:00:00,22.4,7,shipped,Books
ORD-000703,CUST-0192,grace312@gmail.com,2024-06-15 00:00:00,-46.11,9,pending,Home
ORD-000704,CUST-0048,frank826@yahoo.com,2024-03-29 00:00:00,23.65,1,cancelled,Electronics
ORD-000705,CUST-0058,grace831@yahoo.com,2024-11-20 00:00:00,20.78,18,pending,Clothing
ORD-000706,CUST-0170,bob369@company.com,2024-08-09 00:00:00,134.7,13,pending,Clothing
ORD-000707,CUST-0049,bob516@gmail.com,2024-12-25 00:00:00,31.62,4,completed,Clothing
ORD-000553,CUST-0012,grace727@outlook.com,2024-06-21 00:00:00,15.87,4,returned,Books
ORD-000709,CUST-0134,,2024-09-23 00:00:00,12.01,10,returned,Home
ORD-000710,CUST-0160,frank834@company.com,2024-10-24 00:00:00,,4,completed,Sports
ORD-000711,CUST-0193,alice734@company.com,2024-10-10 00:00:00,27.76,680,returned,Home
ORD-000712,CUST-0185,bob235@company.com,2024-05-19 00:00:00,103.8,3,pending,Clothing
ORD-000713,CUST-0024,diana28@gmail.com,2024-08-10 00:00:00,133.55,19,cancelled,Books
ORD-000714,CUST-0154,frank500@yahoo.com,2024-06-12 00:00:00,15.57,18,shipped,Food
ORD-000715,CUST-0169,alice290@company.com,2024-03-30 00:00:00,39.25,16,pending,Clothing
ORD-000716,CUST-0139,frank477@yahoo.com,2024-10-08 00:00:00,11.14,9,pending,Electronics
ORD-000717,CUST-0164,hank826@outlook.com,2024-04-03 00:00:00,106.23,5,cancelled,Home
ORD-000718,CUST-0167,charlie418@yahoo.com,2024-10-13 00:00:00,119.14,2,returned,Books
ORD-000719,CUST-0089,bob695@outlook.com,2024-07-03 00:00:00,28.22,13,cancelled,Food
ORD-000720,CUST-0008,alice305@company.com,2024-09-02 00:00:00,26.17,7,pending,Clothing
ORD-000721,CUST-0091,diana212@gmail.com,2024-01-13 00:00:00,18.45,7,completed,Books
ORD-000722,CUST-0041,diana601@gmail.com,2024-03-20 00:00:00,23.79,11,completed,Food
ORD-000723,CUST-0023,invalid-email-723,2024-02-24 00:00:00,54.15,2,pending,Electronics
ORD-000724,CUST-0025,grace151@outlook.com,2024-03-25 00:00:00,70.78,10,completed,Electronics
ORD-000725,CUST-0139,eve270@gmail.com,2024-02-11 00:00:00,38.44,12,returned,Home
ORD-000726,CUST-0101,diana45@company.com,2024-06-30 00:00:00,55.51,3,cancelled,Books
ORD-000727,CUST-0108,invalid-email-727,2024-03-17 00:00:00,40.49,15,shipped,Clothing
ORD-000728,CUST-0149,frank359@company.com,2024-02-20 00:00:00,141.57,14,cancelled,Clothing
ORD-000729,CUST-0110,bob396@company.com,2024-06-02 00:00:00,132.45,17,shipped,Sports
ORD-000730,CUST-0126,grace190@outlook.com,2024-08-08 00:00:00,7.49,1,pending,Clothing
ORD-000731,CUST-0018,hank691@outlook.com,2024-01-13 00:00:00,72.65,19,pending,Home
ORD-000732,CUST-0170,frank752@yahoo.com,2024-06-20 00:00:00,75.93,8,shipped,Electronics
ORD-000602,CUST-0090,hank745@outlook.com,2024-02-17 00:00:00,150.83,18,completed,Clothing
ORD-000734,CUST-0031,frank297@company.com,2024-05-20 00:00:00,45.87,4,pending,Sports
ORD-000735,CUST-0162,bob499@outlook.com,2024-01-02 00:00:00,21.16,19,returned,Home
ORD-000408,CUST-0147,bob417@outlook.com,2024-08-01 00:00:00,-27.85,15,returned,Food
ORD-000737,CUST-0011,charlie975@company.com,2024-01-21 00:00:00,28.77,11,returned,Home
ORD-000738,CUST-0039,frank527@gmail.com,2024-06-17 00:00:00,31.49,16,returned,Home
ORD-000739,CUST-0004,bob750@company.com,2024-10-19 00:00:00,78.62,18,shipped,Home
ORD-000740,CUST-0054,eve764@company.com,2024-04-17 00:00:00,133.53,14,completed,Home
ORD-000741,CUST-0020,hank56@outlook.com,2024-10-01 00:00:00,17.85,5,shipped,Home
ORD-000742,CUST-0142,charlie691@outlook.com,2024-11-15 00:00:00,6.71,5,pending,Electronics
ORD-000743,CUST-0104,frank878@outlook.com,2024-12-27 00:00:00,44.35,16,returned,Electronics
ORD-000744,CUST-0196,alice586@company.com,2024-12-13 00:00:00,49.09,3,returned,Sports
ORD-000745,CUST-0150,grace191@company.com,2024-05-12 00:00:00,21.81,14,returned,Clothing
ORD-000746,CUST-0122,alice664@gmail.com,2024-08-03 00:00:00,22.72,1,pending,Food
ORD-000747,CUST-0102,grace7@company.com,2024-05-18 00:00:00,93.87,15,cancelled,Books
ORD-000748,CUST-0011,charlie203@gmail.com,2024-01-28 00:00:00,6.9,19,shipped,Electronics
ORD-000749,CUST-0014,charlie482@outlook.com,2024-04-10 00:00:00,50.89,15,completed,Books
ORD-000750,CUST-0123,alice404@yahoo.com,2024-01-14 00:00:00,45.36,4,pending,Sports
ORD-000751,CUST-0001,bob189@yahoo.com,2027-06-09 13:41:07,53.74,12,cancelled,Clothing
ORD-000037,CUST-0009,frank641@company.com,2024-08-28 00:00:00,42.89,15,cancelled,Electronics
ORD-000753,CUST-0044,grace777@gmail.com,2024-09-23 00:00:00,51.82,16,completed,Food
ORD-000754,CUST-0176,charlie101@outlook.com,2024-09-21 00:00:00,33.18,10,pending,Electronics
ORD-000755,CUST-0092,frank331@company.com,2024-09-11 00:00:00,13.9,2,cancelled,Food
ORD-000756,CUST-0142,hank91@gmail.com,2024-09-10 00:00:00,147.65,6,returned,Food
ORD-000757,CUST-0082,charlie380@company.com,2024-10-16 00:00:00,126.99,1,completed,Clothing
ORD-000758,CUST-0035,grace593@company.com,2024-07-18 00:00:00,109.51,9,returned,Clothing
ORD-000458,CUST-0074,eve36@yahoo.com,2024-10-20 00:00:00,177.3,1,completed,Food
ORD-000760,CUST-0019,bob722@gmail.com,2024-10-14 00:00:00,42.01,4,shipped,Books
ORD-000761,CUST-0154,charlie376@outlook.com,2024-11-16 00:00:00,94.34,12,shipped,Books
ORD-000276,CUST-0037,grace193@gmail.com,2024-03-27 00:00:00,60.27,11,pending,Clothing
ORD-000763,CUST-0075,eve943@company.com,2024-02-28 00:00:00,16.0,7,cancelled,Electronics
ORD-000764,CUST-0196,hank106@yahoo.com,2024-05-23 00:00:00,28.97,12,returned,Home
ORD-000765,CUST-0118,eve800@outlook.com,2024-01-06 00:00:00,26.53,7,cancelled,Sports
ORD-000766,CUST-0092,diana802@gmail.com,2024-02-07 00:00:00,54.39,9,shipped,Sports
ORD-000767,CUST-0109,charlie193@gmail.com,2024-11-01 00:00:00,7.38,7,returned,Books
ORD-000768,CUST-0157,hank51@yahoo.com,2024-05-25 00:00:00,26.95,1,pending,Clothing
ORD-000769,CUST-0051,hank642@gmail.com,2024-12-01 00:00:00,79.26,18,cancelled,Electronics
ORD-000770,CUST-0127,frank212@company.com,2024-12-25 00:00:00,13.05,11,completed,Electronics
ORD-000771,CUST-0174,bob772@company.com,2024-12-13 00:00:00,50.94,3,completed,Books
ORD-000772,CUST-0114,eve949@yahoo.com,2024-02-07 00:00:00,14.22,2,returned,Books
ORD-000773,CUST-0089,charlie658@company.com,2024-06-29 00:00:00,115.7,7,completed,Home
ORD-000774,CUST-0029,diana936@gmail.com,2024-10-01 00:00:00,25.54,18,completed,Food
ORD-000775,CUST-0050,diana871@yahoo.com,2024-07-03 00:00:00,5.2,12,shipped,Sports
ORD-000776,CUST-0189,diana120@outlook.com,2024-06-12 00:00:00,39.31,18,pending,Sports
ORD-000777,CUST-0108,alice21@company.com,2024-01-06 00:00:00,60.67,17,completed,Sports
ORD-000007,CUST-0060,frank227@outlook.com,2024-03-27 00:00:00,60.37,14,completed,Books
ORD-000779,CUST-0084,charlie807@gmail.com,2024-07-27 00:00:00,9.66,7,cancelled,Home
ORD-000780,CUST-0116,bob368@company.com,2024-12-15 00:00:00,12.79,13,returned,Food
ORD-000781,CUST-0107,grace50@outlook.com,2024-02-19 00:00:00,18.95,4,shipped,Clothing
ORD-000782,CUST-0140,grace901@outlook.com,2024-03-25 00:00:00,20.17,14,returned,Books
ORD-000783,CUST-0052,invalid-email-783,2024-06-04 00:00:00,,15,cancelled,Home
ORD-000784,CUST-0130,frank690@gmail.com,2024-04-29 00:00:00,41.58,3,cancelled,Books
ORD-000785,CUST-0089,invalid-email-785,2024-03-26 00:00:00,139.89,7,cancelled,Clothing
ORD-000786,CUST-0188,frank377@yahoo.com,2024-11-08 00:00:00,22.26,16,completed,Clothing
ORD-000787,CUST-0032,charlie519@yahoo.com,2024-07-29 00:00:00,122.21,17,returned,Home
ORD-000788,CUST-0030,grace340@gmail.com,2024-07-23 00:00:00,69.62,4,returned,Electronics
ORD-000789,CUST-0092,bob444@yahoo.com,2024-08-01 00:00:00,7.54,3,returned,Clothing
ORD-000790,CUST-0102,eve173@yahoo.com,2024-08-07 00:00:00,50.26,16,pending,Clothing
ORD-000791,CUST-0138,charlie109@company.com,2024-02-28 00:00:00,25.85,12,shipped,Food
ORD-000792,CUST-0081,,2024-03-05 00:00:00,44.61,19,completed,Clothing
ORD-000793,CUST-0182,eve238@gmail.com,2024-12-20 00:00:00,-113.6,12,shipped,Clothing
ORD-000794,CUST-0095,eve262@yahoo.com,2024-03-18 00:00:00,102.45,18,completed,Food
ORD-000795,CUST-0026,eve116@yahoo.com,2024-10-13 00:00:00,122.44,15,returned,Electronics
ORD-000796,CUST-0024,eve746@gmail.com,2024-01-09 00:00:00,49.63,13,pending,Sports
ORD-000797,CUST-0194,charlie725@yahoo.com,2024-12-04 00:00:00,19.58,7,pending,Sports
ORD-000798,CUST-0027,invalid-email-798,2024-11-17 00:00:00,27.7,11,returned,Clothing
ORD-000799,CUST-0189,alice640@gmail.com,2024-05-06 00:00:00,6.33,16,shipped,Electronics
ORD-000800,CUST-0056,bob750@gmail.com,2024-08-02 00:00:00,51.6,15,cancelled,Books
ORD-000801,CUST-0019,eve800@yahoo.com,2024-05-08 00:00:00,164.63,5,returned,Food
ORD-000802,CUST-0061,invalid-email-802,2024-04-24 00:00:00,19.21,8,completed,Food
ORD-000803,CUST-0123,,2024-03-19 00:00:00,16.0,14,shipped,Electronics
ORD-000439,CUST-0086,eve77@outlook.com,2024-10-10 00:00:00,13.94,12,cancelled,Home
ORD-000805,CUST-0157,diana205@outlook.com,2024-02-02 00:00:00,10.45,16,pending,Food
ORD-000806,CUST-0122,eve166@outlook.com,2024-05-26 00:00:00,41.31,17,completed,Books
ORD-000807,CUST-0080,bob779@gmail.com,2024-12-28 00:00:00,21.21,13,pending,Sports
ORD-000808,CUST-0127,charlie652@outlook.com,2024-11-17 00:00:00,94.86,7,completed,Sports
ORD-000809,CUST-0194,grace370@outlook.com,2024-07-09 00:00:00,138.66,10,cancelled,Electronics
ORD-000810,CUST-0082,hank407@yahoo.com,2024-12-15 00:00:00,135.69,8,completed,Sports
ORD-000811,CUST-0031,frank522@yahoo.com,2024-01-06 00:00:00,108.6,11,cancelled,Electronics
ORD-000812,CUST-0082,frank456@company.com,2024-01-24 00:00:00,,7,returned,Food
ORD-000245,CUST-0168,frank803@outlook.com,2024-07-27 00:00:00,119.28,3,returned,Electronics
ORD-000814,CUST-0044,charlie233@company.com,2024-07-26 00:00:00,17.03,6,completed,Food
ORD-000815,CUST-0189,bob527@company.com,2024-07-25 00:00:00,26.54,2,shipped,Electronics
ORD-000816,CUST-0118,diana492@outlook.com,2024-08-24 00:00:00,36.3,17,INVALID_STATUS,Electronics
ORD-000821,CUST-0120,bob376@company.com,2024-07-28 00:00:00,19.49,11,completed,Food
ORD-000818,CUST-0064,hank860@yahoo.com,2024-09-10 00:00:00,22.3,8,completed,Electronics
ORD-000819,CUST-0184,charlie351@gmail.com,2024-05-09 00:00:00,25.23,19,pending,Home
ORD-000764,CUST-0008,alice228@company.com,2024-02-23 00:00:00,9.21,10,completed,Home
ORD-000821,CUST-0060,grace345@outlook.com,2024-01-07 00:00:00,17.66,3,pending,Home
ORD-000822,CUST-0084,diana342@yahoo.com,2024-08-05 00:00:00,26.57,11,cancelled,Electronics
ORD-000823,CUST-0095,frank832@company.com,2024-10-07 00:00:00,5.55,5,shipped,Sports
ORD-000824,CUST-0095,diana886@yahoo.com,2024-10-18 00:00:00,22.05,2,returned,Books
ORD-000825,CUST-0030,hank614@outlook.com,2024-03-11 00:00:00,32.41,1,returned,Home
ORD-000826,CUST-0045,hank209@company.com,2024-02-24 00:00:00,47.92,7,shipped,Food
ORD-000827,CUST-0019,hank990@gmail.com,2024-05-22 00:00:00,149.4,7,pending,Clothing
ORD-000828,CUST-0114,bob574@outlook.com,2024-07-18 00:00:00,45.69,3,shipped,Clothing
ORD-000829,CUST-0070,hank921@yahoo.com,2024-01-05 00:00:00,96.98,11,pending,Food
ORD-000830,CUST-0113,diana798@company.com,2024-12-15 00:00:00,-34.02,19,shipped,Food
ORD-000831,CUST-0118,alice234@gmail.com,2024-07-23 00:00:00,32.37,17,completed,Food
ORD-000832,CUST-0140,eve813@outlook.com,2024-03-19 00:00:00,57.43,8,completed,Electronics
ORD-000833,CUST-0109,hank409@company.com,2024-05-26 00:00:00,11.47,1,shipped,Books
ORD-000834,CUST-0129,alice565@gmail.com,2024-08-05 00:00:00,85.03,6,cancelled,Home
